content,location_traffic_convenience
"""司考的中午跑来随便吃点。位置有点偏，服务员比较少，但可能因为是周末来吃饭的人特别多，结果服务不过来，服务员还漏单。之于价格、也没什么好挑剔的呢。
口味就很一般了。第一次来吃厨娘，点了鸡，口味很像奥尔良烤鸡的味道，挺香的，还蛮好吃，价格也也便宜，半只才30。拌面就不要点了，比脸盆还大的碗一大碗端上来一看就没了食欲，没吃两口就吃不下了，又大又多，何必呢～倒是朋友点的小馄饨不错，很鲜美。当时去的时候关注微信还送了赤豆元宵，一碗大约六个小元宵，口味倒不错，很清甜。
总的来说这个价格就不要奢望太多啦，买单的时候两个人才吃了60我都震惊了，便宜量大就是这里啦！""",0
"""真真正正地地道道的一家新疆菜馆，连服务员都貌似新疆人。点了羊肉串，鸡翅，鸡胗，板筋，好大的羊肉串，可以用雄壮来形容，更是难得，这么大的肉串，里面也很进味儿，烤的外面焦香，里面很嫩熟，吃的很过瘾。大盘鸡里面的宽条子特别好吃，可以要多加一份的。鸡胗也好吃，直接撸着吃，感觉老好了。在这里吃饭，吃的过瘾，用大快朵颐来形容最合适了。爱肉食的大家，千万不要错过大肉串，每桌必点，有人喜欢瘦肉，我觉得肥的才过瘾，唇齿留香。吃饱了，临出门别忘记带上“馓子”，香脆可口，零食大爱。还有阿克苏苹果，也可以带一箱。""",0
"""响油鳝丝（重口，下饭，有个像茭白又像笋的配料，但肯定不是，好吃得不行，吃完也不知道是啥，36），清蒸鲈鱼（现杀现做，等得有点久，38），大蒜河蚌（河蚌烧得很嫩，自己做不到，20），荠菜鸡丝羹（清淡，鸡丝不少但太老，16），鱼蚌都是活的，烧得还可以，口味略重，浓油赤酱很下饭，三菜一汤一盆饭只要120，吃饱饱。服务意识0，点菜的阿姨太急，复读模式一直关不掉，xxx要伐*n遍。价格比淘最上海介绍的那家小河鲜酒家便宜，地方宽敞而且干净。太饿，无图！""",0
"""在微信平台上看到的一家店，看图片觉得环境，肉质各方面都不错，对这家店印象也是比较深刻，所以一直想试试，终于有一天去了。

   环境看图片大家就能看出来，挺不错的，不太像一个烤肉店，像甜品店，咖啡厅。整体给人的感觉比较舒服，很干净，而且没有烧烤那种油烟的味道，这点就很不错。我们挑了二楼坐，找了一个角落，觉得那样很清静，但是这边座位较为紧密了一些，幸好去的时候没人，

   店员的态度也不错，很认真的帮我们烤了肉，而且会告知我们那种肉需要烤多久，感觉细节方面也注意的比较到位。上菜速度很快，基本上刚点好，五分钟左右就全部上齐了。好评

   【干拌毛肚】本来点了小龙虾和蘸水腰花，结果都没有了，就换成了毛肚。量不是很大，但味道不错。较重口味，麻麻辣辣的，毛肚口感也好，很嫩，没有咬不动的感觉。就是没吃到腰花啊，下次去了一定要走这个菜啊
   【牛肩峰】看起来量很少，只有三片，可是耐不住人家肉厚啊！（比起一般烤肉店的薄厚）店员帮我们烤了两片，然后用剪刀剪成了小块。男票说不错，但我觉得稍微有点老，嚼起来累
   【牛肋条】当晚我最喜欢的一个肉！一小块一小块的，吃着非常筋道，一点都不会觉得老了，我一个人吃了大半盘！
   【精品肥牛】肥瘦相间，烤的时候稍微淋上一点啤酒，肉质就更好了，一口一大片，一点都不腻人，这个也给好评
   【精品牛舌】牛舌真的好粗壮啊，哈哈，很有嚼劲，但不能烤太久，不然就很难吃，到男票就不是很喜欢吃这些
   【五花肉】烧烤当然不能少了五花肉，配上酱料和生菜，一口咬下去太爽了，他们家五花肉品质棒，吃着一点都不腻，但有猪皮，会觉得嚼起来很费劲
   【腌制牛肉】这个还可以，没有太大的惊喜，可以直接吃不用蘸酱
   【石锅拌饭】我比较喜欢，因为酱的味道刚刚好，不会很浓让人觉得很闷，里边的牛肉颗粒也挺多的，只是肉点的太多了，只吃了几口！

     我的饭量一般，我男票饭量不错并且是个是肉动物，到最后牛舌和饭剩下了，所以一个人两个肉就差不多了，建议大家不要点太多。
     以后有机会还要去试试恬记的耗儿鱼，哈哈""",0
"""总体来说给3星半。下午去的，火车站附近挑选了一家看上去比较大也比较干净的餐厅。还没到饭点儿，没有客人。先说服务，有服务员导位、倒水等，不像评论说的很冷淡，点餐时还询问了服务业附近情况，也比较热心回复，感觉还挺好的。卫生情况倒是一般，墙上有蟑螂在爬，有些恶心。但是火车站附近也不能强求。口感呢，两个人点了三个菜，农家小炒肉超级咸，藕片有非常淡，武昌鱼味道也一般般，同样觉得火车站附近，也就能接受吧。但是结算时很不爽！之前在美团上看商家回复说特价菜和酒水都享受92折优惠，但是结算时收银非说不可以。钱不多，也不是问题，但是很不爽，如果做不到就不要写出来，欺骗消费者！""",0
"""2016自己的愿望清单有一条：一个人找一家格调比较好.环境很好.的地方一个人独享一顿美食.
选了这家来完成我的愿望清单.
相信我应该是她们家第一次一个人来吃的人.
每一道菜都是单独的上。配单独的餐具.

位置：5星.群光对面。创意城里面。地铁直达。不用出去.停车场位置很多.

环境：5星.做的沙发。对面是椅子.沙发很舒服.灯光刚好。不会很亮很暗.服务人员衣着很整齐.送师傅带白色手套.

服务：位置不多。但服务人员还不少.举手必能看见.见面微笑.鞠躬.武汉本地没有服务费很赞.（本想给怕被说装逼哈哈哈）
餐具牌子没注意.

头菜：香槟加焗烤蘑菇（5星）本身其实对这家餐厅没有太大期待.从吃了一口蘑菇开始无限期待.很香浓。并切不腻.后味很香浓.香槟酒soso（图2图9）

沙拉：鸭胸肉蔬菜沙拉（5星）送上来的时候师傅说拌匀后吃.上面的酱汁特调.味道很独特.鸭胸肉烟熏很赞.不多.小儿紧致.解了之前烤蘑菇的浓郁味道.让人胃口提高（图3）

法式蜗牛汤：（4星）其实可以给5星。只是前面2道菜让我期望值大大提升.奶香很重浓厚。但不甜.把控很好.蜗牛很Q.很贴心送了一小杯解腻的小饮品（图4）

主菜海陆牌（5星）：牛肉配鳕鱼.其实我不太爱吃鳕鱼的.主菜鳕鱼很棒。入口即化没有鱼腥味道。后味有奶香。外焦里嫩。切开会有汁流出。配菜西兰花用奶油汤煮的很精致
牛排7分熟。切开内红。叉子叉起来回有肉头往下坠感。很棒。
土豆泥做的很奶油形状。很棒+10

甜点芝士雪域蛋糕（5星）。非常浓郁。很香。回味很赞。下面一层很棒。层次分明.可以在我吃的芝士蛋糕排名前3

饮品玫瑰露（5星）。这个逼装的我给满分。旁边放了一杯液化氮.会一直有气体冒出先酸后甜。最后有玫瑰精油味道。摆盘的玫瑰花是真花。放了柠檬很清爽.并不是好看而不好喝。集齐食欲.视欲.为一体的.

最后写了意见函.很客气的问我为什么对蜗牛不满意.我说是其他菜品更优秀。蜗牛味道并没有那么出彩了.味道不太丰富.

还会再来的.强烈推荐！""",1
"""蒸青年，感觉很年轻很特别的一家店，特别在现在火锅和韩国菜吃多了的时候看着觉得很干净，在百联又一城7楼还是比较好找的，里面菜价位还是不算贵的，量不多，但是都是拿着蒸笼装上来感觉很有特色哦，桂花年糕，香酥排条，蒸饺，都味道不错，酱鸭糯米饭量正好管饱嘿嘿，杭州酱鸭感觉有点蒸太干了，蒸马蹄比较难剥开，味道可以的，毛芋艿比较糯，粘着白糖不错哦！去的时候还可以，后面就开始排队了，生意很不错哦！店员也很不错，都会主动给倒水，问清有没有忌口，进门出门也会提醒下注意台阶，感觉还是很贴心哦！环境也很不错，很有特色哦！""",0
"""位置就在靠近河边的路上，拐进来门口有免费停车。
饭店有年头了，所以装修有点老，环境挺一般的。服务就是普普通通，不过谁叫这是南城呢?
离公司近，所以吃过很多次了，虽然服务和环境一般，但是他家的羊蝎子真是味道不错。爱啃着吃就吃羊蝎子，有肉有骨髓，要是爱吃大纯肉就要羊排和羊尾。其实来个全家福也不错。端上来加热到开锅就能吃了。肉很软烂，非常入味，处理的很好没有膻味。他家的锅底汤很咸，涮什么东西都很入味，不用额外沾调料了，最爱吃涮冻豆腐，吸满了汤汁的冻豆腐最好吃。还有面片，可以自己抻也可以请服务员抻。现在还有团购，也是挺合适的，天也越来越凉了，吃吃羊肉总没错。糯米藕竟然也不错，麻豆腐还挺香，芥末墩做的也地道。
美中不足就是环境太一般了，太一般了，就像他家的服务一样??叹气。""",1
"""现在炸鸡店真是铺天盖地，这家宣传的比较好哈哈哈，小伙伴很想来就来了～地址在一个广场店B1层，比较小的一个门面，但是里面不小，布置比较整洁有序的感觉。就是因为在地下，没有窗，有点不习惯吧hhh
周日午市人没有很多，但也一直有客人进来。三个女生点了两份小的炸鸡一份雪花牛奶冰【香脆炸鸡】挺香脆的【香甜炸鸡】还蛮甜的【黄桃牛奶冰】牛奶冰口感很好，比较喜欢吃
这家店只能说中规中矩吧，没有很出彩，曾经吃过校村的炸鸡，比这个好吃一点吧觉得，但其实本身也基本不吃炸鸡，对炸鸡说到底还是无感。。。服务挺好的，随叫随到，还有我有两次不小心手肘按到了桌子上的服务铃，他们也没有roll their eyes 哈哈哈
价位的话有午市的团购还是很划算的""",0
"""一直都想感受感受煎饼，但是由于怕路边摊不干净所以这个计划一直搁浅。终于在常营地铁站附近看到了黄太吉，算是满足了我的一个小小愿望。
黄太吉的店铺装饰挺有意思的。一个快餐店也谈不上服务什么的。
说到味道呢，作为一个南方人，第一次吃北方的豆腐脑感觉怪怪的，没有什么味道的样子，但是豆腐脑挺嫩的。
我点的金枪鱼煎饼，煎饼软软的不够脆，不过里面的料倒是很丰富。
价格嘛肯定比路边小摊要贵些，但听男票说早餐套餐挺便宜的。
总而言之没有想象的好吃。""",1
"""在某团上面买了两次粒上皇的冰栗子，一次是9.9一包543克的，一次是1元一包300+克的，都是很划算的时候买入的。以前其实也吃过粒上皇的炒板栗，味道真的是好，又香又甜，坏的不多见。这次新推出的夏日版栗子刷亮了我的要求。店员还是非常热情的，主要要为我领着的东西拿个袋子装着，还有散装的冰板栗试吃，就算我确定会买的，也让我兑换前尝一尝，可想他对产品的信心。味道真的不错，首先真的很甜，板栗挑选的好，其次冰板栗口感很新鲜，独特，冰冻的板栗更加好刨开，问了一下，带回去放进速冻可以放一周，可以慢慢吃。""",0
